algorithm,build,candidates,count,dataset,distcomps,epsilon,indexsize,k-nn,k-nn-median,k-nn-perc-25,k-nn-perc-5,k-nn-perc-75,k-nn-perc-95,k-nn-std,largeepsilon,parameters,qps,qps-median,qps-perc-25,qps-perc-5,qps-perc-75,qps-perc-95,queriessize,rel
faiss-ivf,1019.5827348232269,10.0,10,glove-2m-300-angular-easy,20031.63,0.9997199999999999,3445276.0,0.9953900000000001,1.0,1.0,1.0,1.0,1.0,0.0239947473418663,0.99997,"FaissIVF(n_list=8192, n_probe=5)",1509.5370592412576,1535.8125,1438.8692626953125,1283.387921142578,1628.85595703125,1738.9320068359375,2282.3394622267224,1.0000607917733064
faiss-ivf,25.42964005470276,10.0,10,glove-2m-300-angular-easy,3564095.9546,0.9998699999999999,3823788.0,0.99558,1.0,1.0,1.0,1.0,1.0,0.023204818465137795,1.0,"FaissIVF(n_list=256, n_probe=200)",5.564188406558938,5.492694616317749,5.422023773193359,5.320615601539612,5.653807640075684,6.14799268245697,687213.9691554308,0.9999960181087
faiss-ivf,1019.5827348232269,10.0,10,glove-2m-300-angular-easy,74739.5864,0.9998699999999999,3445276.0,0.99558,1.0,1.0,1.0,1.0,1.0,0.023204818465137795,1.0,"FaissIVF(n_list=8192, n_probe=100)",231.44000296590332,228.99671936035156,212.31607055664062,197.66551055908204,255.68788146972656,284.8230285644531,14886.25974701345,0.9999960181087
faiss-ivf,94.28559708595276,10.0,10,glove-2m-300-angular-easy,28605.0828,0.9996,3822044.0,0.99529,1.0,1.0,1.0,1.0,1.0,0.023975318558884677,0.9999800000000001,"FaissIVF(n_list=2048, n_probe=10)",805.8644291171636,831.213623046875,699.2837524414062,561.4714263916015,976.5550537109375,1278.8292907714833,4742.787821255624,1.0001244141105137
faiss-ivf,20.37569308280945,10.0,10,glove-2m-300-angular-easy,4392098.0,0.9998699999999999,2829444.0,0.99558,1.0,1.0,1.0,1.0,1.0,0.023204818465137795,1.0,"FaissIVF(n_list=32, n_probe=100)",4.199173729284179,4.202600002288818,4.1978678703308105,4.18042368888855,4.2043997049331665,4.208402156829834,673809.7021964194,0.9999960181087
faiss-ivf,94.28559708595276,10.0,10,glove-2m-300-angular-easy,115717.9994,0.9997999999999999,3822044.0,0.9955,1.0,1.0,1.0,1.0,1.0,0.02336129277244733,1.0,"FaissIVF(n_list=2048, n_probe=50)",154.89409548588645,152.6700439453125,144.25808715820312,129.63227767944338,165.21463775634766,214.41298980712887,24675.2078444995,1.0000293980817847
faiss-ivf,38.86142611503601,10.0,10,glove-2m-300-angular-easy,921327.7098,0.9998699999999999,3727036.0,0.99558,1.0,1.0,1.0,1.0,1.0,0.023204818465137795,1.0,"FaissIVF(n_list=1024, n_probe=200)",19.15091848415246,18.586294174194336,17.809054374694824,16.941959381103516,20.240947723388672,24.897714805603023,194613.95562224093,0.9999960181087
faiss-ivf,18.6652090549469,10.0,10,glove-2m-300-angular-easy,3668656.1108,0.9998699999999999,3111444.0,0.99558,1.0,1.0,1.0,1.0,1.0,0.023204818465137795,1.0,"FaissIVF(n_list=64, n_probe=50)",5.55986898006201,5.448683738708496,5.345357298851013,5.307350778579712,5.666678547859192,6.353327798843384,559625.4176416397,0.9999960181087
faiss-ivf,20.37569308280945,10.0,10,glove-2m-300-angular-easy,929166.709,0.99698,2829444.0,0.99182,1.0,1.0,0.9,1.0,1.0,0.04165438272258995,0.99921,"FaissIVF(n_list=32, n_probe=5)",19.787416275786587,17.889896392822266,16.550800800323486,15.039654731750488,22.691691875457764,54.9146837234497,142992.08954644203,1.001677934730639
faiss-ivf,1019.5827348232269,10.0,10,glove-2m-300-angular-easy,17092.21,0.99145,3445276.0,0.98651,1.0,1.0,0.9,1.0,1.0,0.06728313235871232,0.99481,"FaissIVF(n_list=8192, n_probe=1)",1897.7126405966683,1956.2984619140625,1876.6461181640625,1697.41162109375,2000.14501953125,2045.00439453125,1815.4887764865998,1.0081720955997246
faiss-ivf,298.66908502578735,10.0,10,glove-2m-300-angular-easy,9471.9276,0.99121,3562564.0,0.98648,1.0,1.0,0.9,1.0,1.0,0.07074750596310798,0.99405,"FaissIVF(n_list=4096, n_probe=1)",3200.238507880228,3355.443115234375,3095.42724609375,2598.620959472656,3521.665771484375,3705.215576171875,1113.2182777088601,1.0171888499773227
faiss-ivf,23.2242910861969,10.0,10,glove-2m-300-angular-easy,3658167.8302,0.9998699999999999,3402420.0,0.99558,1.0,1.0,1.0,1.0,1.0,0.023204818465137795,1.0,"FaissIVF(n_list=128, n_probe=100)",5.524204880924658,5.406563758850098,5.365611553192139,5.297115468978882,5.638856291770935,6.194190144538879,615911.2620440125,0.9999960181087
faiss-ivf,1019.5827348232269,10.0,10,glove-2m-300-angular-easy,47673.0122,0.9998699999999999,3445276.0,0.99558,1.0,1.0,1.0,1.0,1.0,0.023204818465137795,1.0,"FaissIVF(n_list=8192, n_probe=50)",436.1950719839065,451.48590087890625,386.84810638427734,340.94488525390625,497.2500305175781,559.0280883789061,7898.475295308046,0.9999960181087
faiss-ivf,20.37569308280945,10.0,10,glove-2m-300-angular-easy,1832612.7664,0.99943,2829444.0,0.9949899999999999,1.0,1.0,1.0,1.0,1.0,0.026905387936248016,0.9998799999999999,"FaissIVF(n_list=32, n_probe=10)",10.05221578642507,9.389174461364746,8.923215866088867,8.301974964141847,10.956005334854126,17.893169593811034,281474.6579377055,1.0002943256557248
faiss-ivf,1019.5827348232269,10.0,10,glove-2m-300-angular-easy,23609.3036,0.9997999999999999,3445276.0,0.99551,1.0,1.0,1.0,1.0,1.0,0.023639794838365247,0.99999,"FaissIVF(n_list=8192, n_probe=10)",1215.5890638039114,1240.55126953125,1148.1806640625,996.9348266601563,1321.4572448730469,1451.3162841796875,2834.243991319556,1.0000168502287563
faiss-ivf,94.28559708595276,10.0,10,glove-2m-300-angular-easy,17287.3806,0.9990399999999999,3822044.0,0.99466,1.0,1.0,1.0,1.0,1.0,0.02820433300044516,0.99961,"FaissIVF(n_list=2048, n_probe=5)",1434.78682889068,1490.51318359375,1280.3126220703125,968.2030609130859,1700.8531494140625,2247.751220703125,2663.8410132012796,1.0009268743450257
faiss-ivf,25.42964005470276,10.0,10,glove-2m-300-angular-easy,184302.8434,0.9966799999999999,3823788.0,0.99162,1.0,1.0,0.9,1.0,1.0,0.041446056507223945,0.99915,"FaissIVF(n_list=256, n_probe=10)",103.19035028573494,98.75572967529297,88.91134643554688,78.9513095855713,115.36758422851562,213.44027099609372,37055.674192517996,1.0020880781453374
faiss-ivf,23.2242910861969,10.0,10,glove-2m-300-angular-easy,188733.6998,0.99325,3402420.0,0.9876699999999999,1.0,1.0,0.9,1.0,1.0,0.0547628624160571,0.9977199999999999,"FaissIVF(n_list=128, n_probe=5)",104.11080829192787,100.5032958984375,91.13297271728516,76.27248306274413,111.37957191467285,259.00439300537084,32680.75674198568,1.0056373496247335
faiss-ivf,31.16374397277832,10.0,10,glove-2m-300-angular-easy,500321.551,0.9994999999999999,3803552.0,0.99515,1.0,1.0,1.0,1.0,1.0,0.0260283979530051,0.9998799999999999,"FaissIVF(n_list=512, n_probe=50)",27.33043455861833,26.091525077819824,24.555809497833252,23.118277835845948,29.608088493347168,41.35358486175537,139169.1007269621,1.0004509395766439
faiss-ivf,20.37569308280945,10.0,10,glove-2m-300-angular-easy,4392098.0,0.9998699999999999,2829444.0,0.99558,1.0,1.0,1.0,1.0,1.0,0.023204818465137795,1.0,"FaissIVF(n_list=32, n_probe=200)",4.199296438553385,4.202671527862549,4.1980109214782715,4.180304050445557,4.204402923583984,4.208685779571534,673790.0125418901,0.9999960181087
faiss-ivf,94.28559708595276,10.0,10,glove-2m-300-angular-easy,6649.3852,0.98159,3822044.0,0.9758100000000001,1.0,1.0,0.9,1.0,1.0,0.1012711405090315,0.9877499999999999,"FaissIVF(n_list=2048, n_probe=1)",4198.866525680951,4500.326171875,3545.48095703125,2957.9013671875,5405.03076171875,6288.31201171875,910.2561314163613,1.0342494592212998
faiss-ivf,94.28559708595276,10.0,10,glove-2m-300-angular-easy,223850.7806,0.99982,3822044.0,0.9955299999999999,1.0,1.0,1.0,1.0,1.0,0.023302770221585244,1.0,"FaissIVF(n_list=2048, n_probe=100)",82.5119847120938,81.65923309326172,77.1493911743164,70.32349395751953,87.40682792663574,109.76247634887689,46321.07703306526,1.0000167640980153
faiss-ivf,20.37569308280945,10.0,10,glove-2m-300-angular-easy,4392098.0,0.9998699999999999,2829444.0,0.99558,1.0,1.0,1.0,1.0,1.0,0.023204818465137795,1.0,"FaissIVF(n_list=32, n_probe=50)",4.199438338298362,4.2027747631073,4.19827139377594,4.180077123641968,4.204508304595947,4.2083481550216675,673767.2450612782,0.9999960181087
faiss-ivf,31.16374397277832,10.0,10,glove-2m-300-angular-easy,996860.1518,0.9997299999999999,3803552.0,0.9953900000000001,1.0,1.0,1.0,1.0,1.0,0.02448975091747566,0.99996,"FaissIVF(n_list=512, n_probe=100)",13.721846250356675,13.074024677276611,12.500747919082642,11.934546947479248,14.743977308273315,19.24650030136108,277189.5217745304,1.0001515906045952
faiss-ivf,18.6652090549469,10.0,10,glove-2m-300-angular-easy,345830.0598,0.9942399999999999,3111444.0,0.98844,1.0,1.0,0.9,1.0,1.0,0.05058029655903571,0.99854,"FaissIVF(n_list=64, n_probe=5)",58.467913055060066,60.96283531188965,49.78343200683594,38.76705112457276,69.24264526367188,114.7177318572998,53216.26576734334,1.0037899667110415
